2:18:07 58% (1h42m left); send: 1685046 148 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:08 58% (1h42m left); send: 1685345 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:09 58% (1h41m left); send: 1685645 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:10 58% (1h41m left); send: 1685938 292 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:11 58% (1h41m left); send: 1686236 296 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:12 58% (1h41m left); send: 1686534 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:13 58% (1h41m left); send: 1686832 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:14 58% (1h41m left); send: 1687135 302 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:15 58% (1h41m left); send: 1687433 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:16 58% (1h41m left); send: 1687729 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:17 58% (1h41m left); send: 1688028 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:18 58% (1h41m left); send: 1688325 296 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:19 58% (1h41m left); send: 1688625 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:20 58% (1h41m left); send: 1688704 78 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:21 58% (1h41m left); send: 1688704 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:22 58% (1h41m left); send: 1688704 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:23 58% (1h41m left); send: 1688704 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:24 58% (1h41m left); send: 1688704 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:25 58% (1h41m left); send: 1688736 31 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:26 58% (1h41m left); send: 1688956 219 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:27 58% (1h41m left); send: 1688956 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:28 58% (1h41m left); send: 1689095 138 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:29 58% (1h41m left); send: 1689393 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:30 58% (1h41m left); send: 1689693 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:31 58% (1h41m left); send: 1689989 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:32 58% (1h41m left); send: 1690287 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:33 58% (1h41m left); send: 1690585 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:34 58% (1h41m left); send: 1690881 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:35 58% (1h41m left); send: 1691177 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:36 58% (1h41m left); send: 1691474 296 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:37 58% (1h41m left); send: 1691772 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:38 58% (1h41m left); send: 1692067 294 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:39 58% (1h41m left); send: 1692363 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:40 58% (1h41m left); send: 1692664 300 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:41 58% (1h41m left); send: 1692776 111 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:42 58% (1h41m left); send: 1692776 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:43 58% (1h41m left); send: 1692923 146 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:44 58% (1h41m left); send: 1693005 81 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:45 58% (1h41m left); send: 1693005 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:46 58% (1h41m left); send: 1693005 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:47 58% (1h41m left); send: 1693005 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:48 58% (1h41m left); send: 1693103 97 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:49 58% (1h41m left); send: 1693402 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:50 58% (1h41m left); send: 1693702 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.55%
2:18:51 58% (1h41m left); send: 1694002 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:18:52 58% (1h41m left); send: 1694299 296 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:18:53 58% (1h41m left); send: 1694596 296 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:18:54 58% (1h41m left); send: 1694895 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:18:55 58% (1h41m left); send: 1695193 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:18:56 58% (1h41m left); send: 1695490 296 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:18:57 58% (1h41m left); send: 1695786 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:18:58 58% (1h41m left); send: 1696088 301 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:18:59 58% (1h41m left); send: 1696387 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:00 58% (1h41m left); send: 1696686 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:01 58% (1h41m left); send: 1696982 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:02 58% (1h41m left); send: 1697103 120 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:03 58% (1h41m left); send: 1697103 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:04 58% (1h41m left); send: 1697262 158 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:05 58% (1h41m left); send: 1697326 63 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:06 58% (1h41m left); send: 1697543 216 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:07 58% (1h41m left); send: 1697762 218 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:08 58% (1h41m left); send: 1698051 288 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:09 58% (1h40m left); send: 1698051 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:10 58% (1h40m left); send: 1698360 308 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:11 58% (1h40m left); send: 1698660 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:12 58% (1h40m left); send: 1698959 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:13 58% (1h40m left); send: 1699258 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:14 58% (1h40m left); send: 1699548 289 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:15 58% (1h40m left); send: 1699846 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:16 58% (1h40m left); send: 1700145 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:17 58% (1h40m left); send: 1700440 294 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:18 58% (1h40m left); send: 1700741 300 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:19 58% (1h40m left); send: 1701040 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:20 58% (1h40m left); send: 1701341 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:21 58% (1h40m left); send: 1701643 301 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:22 58% (1h40m left); send: 1701942 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:23 58% (1h40m left); send: 1702104 161 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:24 58% (1h40m left); send: 1702104 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:25 58% (1h40m left); send: 1702255 150 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:26 58% (1h40m left); send: 1702409 153 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:27 58% (1h40m left); send: 1702409 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:28 58% (1h40m left); send: 1702505 95 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:29 58% (1h40m left); send: 1702664 158 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:30 58% (1h40m left); send: 1702664 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:31 58% (1h40m left); send: 1702879 214 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:32 58% (1h40m left); send: 1703178 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:33 58% (1h40m left); send: 1703479 300 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:34 58% (1h40m left); send: 1703778 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:35 58% (1h40m left); send: 1704078 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:36 58% (1h40m left); send: 1704378 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:37 58% (1h40m left); send: 1704677 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:38 58% (1h40m left); send: 1704976 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:39 58% (1h40m left); send: 1705275 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:40 58% (1h40m left); send: 1705575 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:41 58% (1h40m left); send: 1705875 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:42 58% (1h40m left); send: 1706173 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:43 58% (1h40m left); send: 1706476 302 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:44 58% (1h40m left); send: 1706677 200 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:45 58% (1h40m left); send: 1706677 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:46 58% (1h40m left); send: 1706923 245 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:47 58% (1h40m left); send: 1706923 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:48 58% (1h40m left); send: 1706923 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:49 58% (1h40m left); send: 1707018 94 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:50 58% (1h40m left); send: 1707180 161 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:51 58% (1h40m left); send: 1707180 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:52 58% (1h40m left); send: 1707368 187 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:53 58% (1h40m left); send: 1707667 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:54 58% (1h40m left); send: 1707964 296 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:55 58% (1h40m left); send: 1708260 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:56 58% (1h40m left); send: 1708562 301 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:57 58% (1h40m left); send: 1708858 295 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:58 58% (1h40m left); send: 1709157 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:19:59 58% (1h40m left); send: 1709455 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:00 58% (1h40m left); send: 1709755 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:01 58% (1h40m left); send: 1710053 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:02 58% (1h40m left); send: 1710352 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:03 58% (1h40m left); send: 1710651 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:04 58% (1h40m left); send: 1710951 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:05 58% (1h40m left); send: 1711186 234 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:06 58% (1h40m left); send: 1711186 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:07 58% (1h40m left); send: 1711336 149 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:08 58% (1h40m left); send: 1711336 0 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:09 58% (1h39m left); send: 1711477 140 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:10 58% (1h39m left); send: 1711640 162 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:11 58% (1h39m left); send: 1711830 189 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:12 58% (1h39m left); send: 1712032 201 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:13 58% (1h39m left); send: 1712331 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:14 58% (1h39m left); send: 1712630 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:15 58% (1h39m left); send: 1712928 297 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:16 58% (1h39m left); send: 1713228 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:17 58% (1h39m left); send: 1713528 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:18 58% (1h39m left); send: 1713827 298 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:19 58% (1h39m left); send: 1714128 300 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:20 58% (1h39m left); send: 1714428 299 p/s (203 p/s avg); recv: 9231 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:21 58% (1h39m left); send: 1714728 299 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:22 58% (1h39m left); send: 1715023 294 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:23 58% (1h39m left); send: 1715312 288 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:24 58% (1h39m left); send: 1715613 300 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:25 58% (1h39m left); send: 1715911 297 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:26 58% (1h39m left); send: 1716194 282 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:27 58% (1h39m left); send: 1716194 0 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:28 58% (1h39m left); send: 1716359 164 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:29 59% (1h39m left); send: 1716518 158 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:30 59% (1h39m left); send: 1716669 150 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:31 59% (1h39m left); send: 1716669 0 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:32 59% (1h39m left); send: 1716964 294 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:33 59% (1h39m left); send: 1717236 271 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:34 59% (1h39m left); send: 1717536 299 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:35 59% (1h39m left); send: 1717729 192 p/s (203 p/s avg); recv: 9232 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:36 59% (1h39m left); send: 1717729 0 p/s (203 p/s avg); recv: 9233 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:37 59% (1h39m left); send: 1717729 0 p/s (203 p/s avg); recv: 9233 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:38 59% (1h39m left); send: 1717729 0 p/s (203 p/s avg); recv: 9234 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:39 59% (1h39m left); send: 1717757 27 p/s (203 p/s avg); recv: 9234 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:40 59% (1h39m left); send: 1718059 301 p/s (203 p/s avg); recv: 9234 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:41 59% (1h39m left); send: 1718349 289 p/s (203 p/s avg); recv: 9234 0 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:42 59% (1h39m left); send: 1718648 298 p/s (203 p/s avg); recv: 9236 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:43 59% (1h39m left); send: 1718949 300 p/s (203 p/s avg); recv: 9238 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:44 59% (1h39m left); send: 1719247 297 p/s (203 p/s avg); recv: 9241 2 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:45 59% (1h39m left); send: 1719541 293 p/s (203 p/s avg); recv: 9246 4 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:46 59% (1h39m left); send: 1719840 298 p/s (203 p/s avg); recv: 9252 5 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:47 59% (1h39m left); send: 1720140 299 p/s (203 p/s avg); recv: 9262 9 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
2:20:48 59% (1h39m left); send: 1720438 297 p/s (203 p/s avg); recv: 9264 1 p/s (1 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.54%
